,FIRE_NUMBER,FIRE_YEAR,RESPONSE_TYPE_DESC,IGNITION_DATE,FIRE_OUT_DATE,FIRE_CAUSE,FIRE_LABEL,FIRE_CENTRE,ZONE,FIRE_ID,FIRE_TYPE,INCIDENT_NAME,GEOGRAPHIC_DESCRIPTION,LATITUDE,LONGITUDE,CURRENT_SIZE,FEATURE_CODE,OBJECTID,SE_ANNO_CAD_DATA,fme_feature_type,geometry
873,G90533,1998,,19980910120000,19980921120000,Person,1998-G90533,4.0,9.0,4090533,Fire,,,59.8,-123.2,0.15,JA70003000,5018843,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-123.1999999998 59.7999999999)
874,G90032,1986,,19860721190000,19860721200000,Lightning,1986-G90032,4.0,9.0,4090032,Fire,,,59.811,-123.78,0.1,JA70003000,4988098,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-123.7799999997 59.8109999996)
875,G90071,1983,,19830704123000,19830704170500,Lightning,1983-G90071,4.0,9.0,4090071,Fire,,,59.811,-123.78,0.1,JA70003000,4980295,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-123.7799999997 59.8109999996)
876,G90020,1987,,19870524124500,19870524162900,Person,1987-G90020,4.0,9.0,4090020,Fire,,,59.839,-123.823,3.0,JA70003000,4990460,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-123.8230000007 59.839)
877,G90019,1990,,19900727080000,19900727150000,Lightning,1990-G90019,4.0,9.0,4090019,Fire,,,59.839,-123.788,0.3,JA70003000,4999545,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-123.7880000006 59.8390000004)
878,G90031,1996,,19960613,19960613203000,Lightning,1996-G90031,4.0,9.0,4090031,Fire,,,59.841,-123.874,0.0,JA70003000,5015077,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-123.8740000003 59.8409999999)
879,G90016,1986,,19860607193000,19860610175900,Lightning,1986-G90016,4.0,9.0,4090016,Fire,,,59.833,-123.28,0.5,JA70003000,4987906,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-123.2800000006 59.8330000003)
880,G90041,1983,,19830701130500,19830701163500,Lightning,1983-G90041,4.0,9.0,4090041,Fire,,,59.861,-123.558,0.1,JA70003000,4980289,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-123.5579999997 59.861)
881,G90056,1983,,19830703070100,19830704100000,Lightning,1983-G90056,4.0,9.0,4090056,Fire,,,59.876,-123.794,0.1,JA70003000,4980141,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-123.7940000004 59.876)
882,G90078,1983,,19830705164000,19830709160200,Lightning,1983-G90078,4.0,9.0,4090078,Fire,,,59.89,-123.907,0.2,JA70003000,4980302,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-123.9069999993 59.8899999999)
883,G90068,1983,,19830703183000,19830703202900,Lightning,1983-G90068,4.0,9.0,4090068,Fire,,,59.898,-123.893,0.1,JA70003000,4980292,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-123.8930000006 59.8979999999)
884,G90069,1983,,19830704060000,19830704085300,Lightning,1983-G90069,4.0,9.0,4090069,Fire,,,59.934,-123.907,0.1,JA70003000,4980293,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-123.9070000006 59.9340000005)
885,G90052,1990,,19900802140000,19900810010700,Lightning,1990-G90052,4.0,9.0,4090052,Fire,,,59.938,-123.894,0.1,JA70003000,5000217,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-123.8939999999 59.9379999996)
886,G90085,1982,,19820720153000,19820720190600,Lightning,1982-G90085,4.0,9.0,4090085,Fire,,,59.955,-123.865,0.1,JA70003000,4978582,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-123.8649999994 59.9549999998)
887,G90465,1998,,19980812080000,19980811150000,Lightning,1998-G90465,4.0,9.0,4090465,Fire,,,59.9667,-123.9167,1.0,JA70003000,5018803,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-123.9166667002 59.9666666996)
888,G90064,1983,,19830703123500,19830703135300,Lightning,1983-G90064,4.0,9.0,4090064,Fire,,,59.97,-123.794,0.2,JA70003000,4980149,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-123.7939999996 59.9699999998)
889,G90014,1984,,19840528,19840528170600,Lightning,1984-G90014,4.0,9.0,4090014,Fire,,,59.97,-123.766,0.1,JA70003000,4981624,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-123.7660000003 59.9700000003)
890,G90015,1984,,19840525160000,19840528175300,Lightning,1984-G90015,4.0,9.0,4090015,Fire,,,59.97,-123.742,0.1,JA70003000,4981625,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-123.742 59.9700000003)
891,G90001,1993,,19930311073000,19930405100000,Unknown,1993-G90001,4.0,9.0,4090001,Fire,,,59.991,-123.823,0.1,JA70003000,5009127,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-123.8230000007 59.9909999999)
892,G90012,1984,,19840526160000,19840617110600,Lightning,1984-G90012,4.0,9.0,4090012,Fire,,,60.165,-123.865,5956.0,JA70003000,4981622,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-123.8649999999 60.1650000004)
893,G90009,1985,,19850520154500,19850520191400,Person,1985-G90009,4.0,9.0,4090009,Fire,,,58.669,-124.285,1.5,JA70003000,4985793,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-124.2849999997 58.6690000002)
894,G90036,1985,,19850520213000,19850531080000,Person,1985-G90036,4.0,9.0,4090036,Fire,,,58.691,-124.271,0.1,JA70003000,4985309,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-124.2710000003 58.6910000004)
895,G90008,1985,,19850517110000,19850517134800,Person,1985-G90008,4.0,9.0,4090008,Fire,,,58.662,-124.215,180.0,JA70003000,4985792,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-124.2149999992 58.6620000002)
896,G90021,1987,,19870524145500,19870524161900,Person,1987-G90021,4.0,9.0,4090021,Fire,,,58.643,-124.195,1.0,JA70003000,4990461,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-124.1950000006 58.6429999998)
897,G90004,1991,,19910504080000,19910505115900,Person,1991-G90004,4.0,9.0,4090004,Fire,,,58.848,-124.158,8.0,JA70003000,5002137,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-124.1579999994 58.8479999998)
898,G90064,1996,,19960629,19960629152900,Lightning,1996-G90064,4.0,9.0,4090064,Fire,,,58.869,-124.052,0.2,JA70003000,5015389,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-124.0519999999 58.8690000002)
899,G90018,1986,,19860615110000,19860615180600,Person,1986-G90018,4.0,9.0,4090018,Fire,,,58.669,-123.951,0.1,JA70003000,4987908,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-123.9509999997 58.669)
900,G90056,1993,,19930806200000,19930806213900,Person,1993-G90056,4.0,9.0,4090056,Fire,,,58.705,-123.881,0.1,JA70003000,5009155,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-123.8810000001 58.705)
901,G90015,1986,,19860607143000,19860610174800,Lightning,1986-G90015,4.0,9.0,4090015,Fire,,,58.804,-123.868,11.6,JA70003000,4987905,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-123.868 58.8040000001)
902,G90092,1989,,19890907140000,19890908110100,Person,1989-G90092,4.0,9.0,4090092,Fire,,,58.821,-123.863,2.0,JA70003000,4995971,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-123.8629999994 58.8209999997)
903,G90012,1985,,19850520204000,19850520211000,Person,1985-G90012,4.0,9.0,4090012,Fire,,,58.684,-123.868,0.1,JA70003000,4985796,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-123.8679999993 58.6840000004)
904,G90035,1985,,19850520212000,19850531075600,Person,1985-G90035,4.0,9.0,4090035,Fire,,,58.669,-123.84,0.1,JA70003000,4985308,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-123.8399999995 58.6690000002)
905,G90047,1996,,19960626,19960627082900,Lightning,1996-G90047,4.0,9.0,4090047,Fire,,,58.633,-123.783,0.7,JA70003000,5015087,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-123.7830000005 58.633)
906,G90053,1993,,19930805183000,19930805193400,Lightning,1993-G90053,4.0,9.0,4090053,Fire,,,58.786,-123.725,0.0,JA70003000,5009152,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-123.7249999992 58.7859999998)
907,G90013,1985,,19850520204000,19850520222800,Person,1985-G90013,4.0,9.0,4090013,Fire,,,58.691,-123.673,0.1,JA70003000,4985797,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-123.6729999999 58.6910000004)
908,G90035,1990,,19900729160000,19900805110600,Lightning,1990-G90035,4.0,9.0,4090035,Fire,,,58.83,-123.64,0.1,JA70003000,4999815,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-123.6399999996 58.8300000004)
909,G90026,1991,,19910624120000,19910625062500,Lightning,1991-G90026,4.0,9.0,4090026,Fire,,,58.821,-123.622,80.0,JA70003000,5002296,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-123.6219999994 58.8210000004)
910,G90062,1996,,19960629,19960629165800,Lightning,1996-G90062,4.0,9.0,4090062,Fire,,,59.954,-124.959,2.0,JA70003000,5015387,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-124.9589999998 59.9540000003)
911,G90055,1996,,19960627,19960721080000,Lightning,1996-G90055,4.0,9.0,4090055,Fire,,,59.952,-124.869,750.0,JA70003000,5015381,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-124.8690000006 59.9520000003)
912,G90222,1998,,19980706170000,19970711160000,Lightning,1998-G90222,4.0,9.0,4090222,Fire,,,59.8167,-124.4833,1.2,JA70003000,5018906,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-124.4833333006 59.8166667004)
913,G90221,1998,,19980707120000,19980710220000,Lightning,1998-G90221,4.0,9.0,4090221,Fire,,,59.8167,-124.45,1.0,JA70003000,5018905,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-124.4499999995 59.8166666997)
914,G90013,1984,,19840527080000,19840530171000,Person,1984-G90013,4.0,9.0,4090013,Fire,,,59.963,-124.422,32.8,JA70003000,4981623,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-124.4220000003 59.9630000003)
915,G90084,1982,,19820718100000,19820718142400,Person,1982-G90084,4.0,9.0,4090084,Fire,,,59.879,-124.422,0.1,JA70003000,4978581,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-124.4219999992 59.8789999998)
916,G90026,1982,,19820619160000,19820625125800,Lightning,1982-G90026,4.0,9.0,4090026,Fire,,,60.136,-124.407,16.0,JA70003000,4978269,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-124.4070000006 60.1360000002)
917,G90325,1999,,19990913140000,19991005100000,Person,1999-G90325,4.0,9.0,4090325,Fire,,,59.8062,-124.4068,60.0,JA70003000,5021037,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-124.4068332993 59.8061666998)
918,G90080,1983,,19830706230000,19830711183400,Lightning,1983-G90080,4.0,9.0,4090080,Fire,,,59.847,-124.393,1.5,JA70003000,4980334,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-124.3930000001 59.8470000003)
919,G90033,1990,,19900804140000,19900804200000,Lightning,1990-G90033,4.0,9.0,4090033,Fire,,,59.857,-124.271,0.2,JA70003000,4999771,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-124.2710000008 59.857)
920,G90115,1996,,19960730,19960801175900,Lightning,1996-G90115,4.0,9.0,4090115,Fire,,,59.892,-124.234,105.0,JA70003000,5015544,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-124.2340000001 59.8919999996)
921,G90075,1983,,19830705163500,19830705174700,Lightning,1983-G90075,4.0,9.0,4090075,Fire,,,59.97,-124.228,0.1,JA70003000,4980299,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-124.2279999992 59.9700000004)
922,G90090,1989,,19890813,19890814115900,Lightning,1989-G90090,4.0,9.0,4090090,Fire,,,59.991,-124.218,2.0,JA70003000,4995969,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-124.2179999995 59.991)
923,G90053,1982,,19820701154000,19820801100300,Lightning,1982-G90053,4.0,9.0,4090053,Fire,,,59.789,-124.228,8701.4,JA70003000,4978480,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-124.2280000008 59.7889999997)
924,G90080,1989,,19890806220000,19890808095800,Lightning,1989-G90080,4.0,9.0,4090080,Fire,,,59.911,-124.218,0.8,JA70003000,4996572,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-124.2180000001 59.9109999996)
925,G90056,1982,,19820701154000,19820701230900,Lightning,1982-G90056,4.0,9.0,4090056,Fire,,,59.804,-124.214,1.0,JA70003000,4978654,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-124.2140000007 59.8039999996)
926,G90328,1999,,19990910120000,19990913190000,Person,1999-G90328,4.0,9.0,4090328,Fire,,,59.953,-124.1735,70.0,JA70003000,5021040,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-124.1735000005 59.953)
927,G90043,1996,,19960626140000,19960626185900,Lightning,1996-G90043,4.0,9.0,4090043,Fire,,,59.917,-124.167,8400.0,JA70003000,5015083,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-124.1670000007 59.9169999998)
928,G90055,1982,,19820701153000,19820702210600,Lightning,1982-G90055,4.0,9.0,4090055,Fire,,,59.818,-124.157,3.8,JA70003000,4978653,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-124.1569999993 59.8179999997)
929,G90020,1988,,19881006165000,19881008085900,Person,1988-G90020,4.0,9.0,4090020,Fire,,,59.786,-124.15,6.0,JA70003000,4995122,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-124.1500000001 59.7860000001)
930,G90327,1999,,19990913130000,19990930120000,Person,1999-G90327,4.0,9.0,4090327,Fire,,,59.9675,-124.1057,75.0,JA70003000,5021039,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-124.1056667 59.9674999998)
931,G90092,1983,,19830729180000,19830731080000,Lightning,1983-G90092,4.0,9.0,4090092,Fire,,,59.775,-124.101,0.1,JA70003000,4979799,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-124.1009999995 59.7749999997)
932,G90312,1999,,19990914100000,19991008180000,Person,1999-G90312,4.0,9.0,4090312,Fire,,,59.9833,-124.0,200.0,JA70003000,5021034,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-124.0000000006 59.9833332997)
933,G90089,1983,,19830725170000,19830725193600,Lightning,1983-G90089,4.0,9.0,4090089,Fire,,,59.908,-123.95,0.1,JA70003000,4979796,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-123.9500000002 59.9080000002)
934,G90027,1984,,19840725120000,19840729203400,Lightning,1984-G90027,4.0,9.0,4090027,Fire,,,60.158,-123.907,0.5,JA70003000,4981848,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-123.9070000002 60.1580000003)
935,G90012,1987,,19870521155700,19870521202200,Person,1987-G90012,4.0,9.0,4090012,Fire,,,58.777,-125.02,3.8,JA70003000,4992293,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-125.0200000005 58.7770000003)
936,G90027,1985,,19850522102000,19850522131300,Person,1985-G90027,4.0,9.0,4090027,Fire,,,58.804,-124.979,270.0,JA70003000,4985149,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-124.9789999997 58.8039999998)
937,G90001,1989,,19890427100000,19890427130000,Person,1989-G90001,4.0,9.0,4090001,Fire,,,58.759,-124.966,173.2,JA70003000,4996026,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-124.9659999992 58.7589999998)
938,G90002,1983,,19830425133000,19830426043600,Person,1983-G90002,4.0,9.0,4090002,Fire,,,58.76,-124.965,351.0,JA70003000,4979816,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-124.9649999994 58.7599999998)
939,G90002,1990,,19900528100000,19900529085900,Person,1990-G90002,4.0,9.0,4090002,Fire,,,58.786,-124.951,3.0,JA70003000,4999472,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-124.9509999995 58.7859999997)
940,G90070,1990,,19900921140000,19901002150000,Person,1990-G90070,4.0,9.0,4090070,Fire,,,58.75,-124.949,142.1,JA70003000,4999997,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-124.9489999996 58.7499999996)
941,G90002,1989,,19890428100000,19890428113000,Person,1989-G90002,4.0,9.0,4090002,Fire,,,58.795,-124.9,120.9,JA70003000,4996025,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-124.9000000007 58.7950000004)
942,G90004,1997,,19970424120000,19970424205900,Person,1997-G90004,4.0,9.0,4090004,Fire,,,58.767,-124.867,15.0,JA70003000,5016904,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-124.8669999995 58.767)
943,G90011,1983,,19830528130000,19830529100600,Person,1983-G90011,4.0,9.0,4090011,Fire,,,58.662,-124.59,0.5,JA70003000,4979976,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-124.59 58.6620000002)
944,G90189,1999,,19990805194600,19990807140000,Lightning,1999-G90189,4.0,9.0,4090189,Fire,,,58.7037,-124.4893,1.5,JA70003000,5020904,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-124.4893332999 58.7036667003)
945,G90490,1998,,19980831120000,19980831180000,Lightning,1998-G90490,4.0,9.0,4090490,Fire,,,58.6667,-124.4667,0.2,JA70003000,5018806,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-124.4666666997 58.6666667003)
946,G90010,1983,,19830527090000,19830527140000,Person,1983-G90010,4.0,9.0,4090010,Fire,,,58.677,-124.465,0.1,JA70003000,4979975,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-124.4649999997 58.6770000004)
947,G90031,1982,,19820623133000,19820625080600,Lightning,1982-G90031,4.0,9.0,4090031,Fire,,,58.705,-124.395,8.1,JA70003000,4978305,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-124.3950000002 58.7049999996)
948,G90010,1985,,19850520155000,19850520193100,Person,1985-G90010,4.0,9.0,4090010,Fire,,,58.677,-124.395,2.0,JA70003000,4985794,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-124.3949999993 58.677)
949,G90013,1997,,19970510090000,19970510161700,Person,1997-G90013,4.0,9.0,4090013,Fire,,,58.682,-124.35,1.0,JA70003000,5016905,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-124.3500000007 58.6820000003)
950,G90382,1998,,19980803133000,19980803170000,Person,1998-G90382,4.0,9.0,4090382,Fire,,,58.65,-124.3333,0.3,JA70003000,5018632,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-124.3333332995 58.65)
951,G90022,1987,,19870526194200,19870526210300,Person,1987-G90022,4.0,9.0,4090022,Fire,,,58.652,-124.333,0.6,JA70003000,4990462,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-124.3330000008 58.6519999997)
952,G90008,1991,,19910505190000,19910507095800,Unknown,1991-G90008,4.0,9.0,4090008,Fire,,,58.652,-124.315,1.0,JA70003000,5002141,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-124.3149999994 58.6519999999)
953,G90026,1983,,19830529130000,19830531141800,Person,1983-G90026,4.0,9.0,4090026,Fire,,,58.611,-124.298,264.0,JA70003000,4980138,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-124.2980000007 58.6110000002)
954,G90538,1998,,19980922120000,,Person,1998-G90538,4.0,9.0,4090538,Fire,,,59.0833,-125.1167,,JA70003000,5018985,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-125.1166667008 59.0833332998)
955,G90052,1985,,19850612192600,19850613230200,Person,1985-G90052,4.0,9.0,4090052,Fire,,,59.061,-125.115,2.0,JA70003000,4985353,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-125.1150000005 59.0609999997)
956,G90048,1982,,19820629130000,19820701090500,Lightning,1982-G90048,4.0,9.0,4090048,Fire,,,59.057,-125.076,2.0,JA70003000,4978475,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-125.0760000001 59.0570000003)
957,G90035,1991,,19910624190000,19910628092800,Lightning,1991-G90035,4.0,9.0,4090035,Fire,,,59.027,-124.983,10.0,JA70003000,5002291,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-124.9829999995 59.0269999997)
958,G90036,1991,,19910624191500,19910628115900,Lightning,1991-G90036,4.0,9.0,4090036,Fire,,,59.045,-124.966,6.0,JA70003000,5002292,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-124.9660000006 59.0450000003)
959,G90079,1990,,19900926070000,19900927142900,Person,1990-G90079,4.0,9.0,4090079,Fire,,,59.009,-124.965,10.0,JA70003000,5000176,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-124.9650000005 59.0089999998)
960,G90017,1984,,19840528160000,19840531095300,Lightning,1984-G90017,4.0,9.0,4090017,Fire,,,59.049,-124.909,17.0,JA70003000,4981670,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-124.9090000008 59.0489999996)
961,G90074,1989,,19890805120000,19890805204700,Lightning,1989-G90074,4.0,9.0,4090074,Fire,,,59.009,-124.688,0.0,JA70003000,4996524,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-124.6879999999 59.0089999999)
962,G90026,1984,,19840725120000,19840729153500,Lightning,1984-G90026,4.0,9.0,4090026,Fire,,,59.049,-124.368,0.2,JA70003000,4981847,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-124.368 59.0489999998)
963,G90053,1989,,19890723230000,19890726153700,Lightning,1989-G90053,4.0,9.0,4090053,Fire,,,59.188,-123.878,0.3,JA70003000,4996292,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-123.8779999994 59.1880000001)
964,G90055,1991,,19910814170000,19910815110000,Lightning,1991-G90055,4.0,9.0,4090055,Fire,,,59.089,-123.723,2.0,JA70003000,5003169,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-123.7230000001 59.0890000004)
965,G90068,1981,,19810719040000,19810723193600,Lightning,1981-G90068,4.0,9.0,4090068,Fire,,,59.191,-123.544,0.2,JA70003000,4975615,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-123.5440000001 59.1910000002)
966,G90017,1988,,19880901130000,19880907155800,Person,1988-G90017,4.0,9.0,4090017,Fire,,,59.0,-123.48,2.0,JA70003000,4995119,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-123.4799999994 59.0000000002)
967,G90014,1988,,19880829160000,19880830093000,Person,1988-G90014,4.0,9.0,4090014,Fire,,,59.009,-123.445,0.1,JA70003000,4994949,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-123.4449999992 59.0090000004)
968,G90061,1993,,19930920120000,19930929170000,Person,1993-G90061,4.0,9.0,4090061,Fire,,,59.134,-123.429,11.0,JA70003000,5009160,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-123.4289999998 59.1339999998)
